Date,Temperature,State,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Kharif,Rabi
1964-11-01,21.182,Bihar,,,,,,,,,,,,,,
1964-12-01,17.026,Bihar,,,,,,,,,,,,,,
1965-01-01,16.372,Bihar,,,,,,,,,,,,,,
1965-02-01,18.457,Bihar,,,,,,,,,,,,,,
1965-03-01,22.689,Bihar,,,,,,,,,,,,,,
1965-04-01,27.665,Bihar,,,,,,,,,,,,,,
1965-05-01,30.996,Bihar,,,,,,,,,,,,,,
1965-06-01,31.554000000000002,Bihar,,,,,,,,,,,,,,
1965-07-01,28.525,Bihar,,,,,,,,,,,,,,
1965-08-01,28.203000000000003,Bihar,,,,,,,,,,,,,,
1965-09-01,27.962,Bihar,,,,,,,,,,,,,,
1965-10-01,25.728,Bihar,,,,,,,,,,,,,,
1965-11-01,21.358,Bihar,,,,,,,,,,,,,,
1965-12-01,16.277,Bihar,,,,,,,,,,,,,,
1966-01-01,15.805,Bihar,,,,,,,,,,,,,,
1966-02-01,20.032,Bihar,,,,,,,,,,,,,,
1966-03-01,24.32,Bihar,,,,,,,,,,,,,,
1966-04-01,29.590999999999998,Bihar,,,,,,,,,,,,,,
1966-05-01,31.351999999999997,Bihar,,,,,,,,,,,,,,
1966-06-01,31.043000000000003,Bihar,,,,,,,,,,,,,,
1966-07-01,29.48,Bihar,,,,,,,,,,,,,,
1966-08-01,28.528000000000002,Bihar,,,,,,,,,,,,,,
1966-09-01,28.511,Bihar,,,,,,,,,,,,,,
1966-10-01,25.629,Bihar,,,,,,,,,,,,,,
1966-11-01,22.314,Bihar,,,,,,,,,,,,,,
1966-12-01,16.788,Bihar,,,,,,,,,,,,,,
1967-01-01,15.937999999999999,Bihar,,,,,,,,,,,,,,
1967-02-01,19.753,Bihar,,,,,,,,,,,,,,
1967-03-01,22.781,Bihar,,,,,,,,,,,,,,
1967-04-01,27.238000000000003,Bihar,,,,,,,,,,,,,,
1967-05-01,30.715999999999998,Bihar,,,,,,,,,,,,,,
1967-06-01,31.311999999999998,Bihar,,,,,,,,,,,,,,
1967-07-01,29.186999999999998,Bihar,,,,,,,,,,,,,,
1967-08-01,28.432,Bihar,,,,,,,,,,,,,,
1967-09-01,28.136999999999997,Bihar,,,,,,,,,,,,,,
1967-10-01,25.334,Bihar,,,,,,,,,,,,,,
1967-11-01,20.465999999999998,Bihar,,,,,,,,,,,,,,
1967-12-01,17.834,Bihar,,,,,,,,,,,,,,
1968-01-01,15.252,Bihar,,,,,,,,,,,,,,
1968-02-01,17.512,Bihar,,,,,,,,,,,,,,
1968-03-01,23.666,Bihar,,,,,,,,,,,,,,
1968-04-01,28.064,Bihar,,,,,,,,,,,,,,
1968-05-01,31.0,Bihar,,,,,,,,,,,,,,
1968-06-01,29.14,Bihar,,,,,,,,,,,,,,
1968-07-01,28.426,Bihar,,,,,,,,,,,,,,
1968-08-01,28.461,Bihar,,,,,,,,,,,,,,
1968-09-01,28.958000000000002,Bihar,,,,,,,,,,,,,,
1968-10-01,25.048000000000002,Bihar,,,,,,,,,,,,,,
1968-11-01,21.099,Bihar,,,,,,,,,,,,,,
1968-12-01,16.753,Bihar,,,,,,,,,,,,,,
1969-01-01,15.679,Bihar,,,,,,,,,,,,,,
1969-02-01,19.46,Bihar,,,,,,,,,,,,,,
1969-03-01,25.406,Bihar,,,,,,,,,,,,,,
1969-04-01,29.213,Bihar,,,,,,,,,,,,,,
1969-05-01,30.182,Bihar,,,,,,,,,,,,,,
1969-06-01,30.809,Bihar,,,,,,,,,,,,,,
1969-07-01,28.921,Bihar,,,,,,,,,,,,,,
1969-08-01,28.160999999999998,Bihar,,,,,,,,,,,,,,
1969-09-01,27.913,Bihar,,,,,,,,,,,,,,
1969-10-01,26.014,Bihar,,,,,,,,,,,,,,
1969-11-01,22.288,Bihar,,,,,,,,,,,,,,
1969-12-01,17.246,Bihar,,,,,,,,,,,,,,
1970-01-01,16.262999999999998,Bihar,,,,,,,,,,,,,,
1970-02-01,18.25,Bihar,,,,,,,,,,,,,,
1970-03-01,23.978,Bihar,,,,,,,,,,,,,,
1970-04-01,29.329,Bihar,,,,,,,,,,,,,,
1970-05-01,31.264,Bihar,,,,,,,,,,,,,,
1970-06-01,29.555,Bihar,,,,,,,,,,,,,,
1970-07-01,28.708000000000002,Bihar,,,,,,,,,,,,,,
1970-08-01,28.776,Bihar,,,,,,,,,,,,,,
1970-09-01,28.011,Bihar,,,,,,,,,,,,,,
1970-10-01,26.096999999999998,Bihar,,,,,,,,,,,,,,
1970-11-01,20.840999999999998,Bihar,,,,,,,,,,,,,,
1970-12-01,16.656,Bihar,,,,,,,,,,,,,,
1971-01-01,15.525,Bihar,,,,,,,,,,,,,,
1971-02-01,17.611,Bihar,,,,,,,,,,,,,,
1971-03-01,23.034000000000002,Bihar,,,,,,,,,,,,,,
1971-04-01,26.91,Bihar,,,,,,,,,,,,,,
1971-05-01,28.531,Bihar,,,,,,,,,,,,,,
1971-06-01,28.656999999999996,Bihar,,,,,,,,,,,,,,
1971-07-01,27.959,Bihar,,,,,,,,,,,,,,
1971-08-01,27.476,Bihar,,,,,,,,,,,,,,
1971-09-01,27.969,Bihar,,,,,,,,,,,,,,
1971-10-01,25.624000000000002,Bihar,,,,,,,,,,,,,,
1971-11-01,20.613000000000003,Bihar,,,,,,,,,,,,,,
1971-12-01,16.89,Bihar,,,,,,,,,,,,,,
1972-01-01,15.863,Bihar,,,,,,,,,,,,,,
1972-02-01,17.062,Bihar,,,,,,,,,,,,,,
1972-03-01,24.38,Bihar,,,,,,,,,,,,,,
1972-04-01,28.124000000000002,Bihar,,,,,,,,,,,,,,
1972-05-01,31.645,Bihar,,,,,,,,,,,,,,
1972-06-01,31.533,Bihar,,,,,,,,,,,,,,
1972-07-01,29.435,Bihar,,,,,,,,,,,,,,
1972-08-01,28.313000000000002,Bihar,,,,,,,,,,,,,,
1972-09-01,27.502,Bihar,,,,,,,,,,,,,,
1972-10-01,25.193,Bihar,,,,,,,,,,,,,,
1972-11-01,20.833000000000002,Bihar,,,,,,,,,,,,,,
1972-12-01,17.144000000000002,Bihar,,,,,,,,,,,,,,
1973-01-01,16.384,Bihar,,,,,,,,,,,,,,
1973-02-01,19.789,Bihar,,,,,,,,,,,,,,
1973-03-01,24.009,Bihar,,,,,,,,,,,,,,
1973-04-01,30.136999999999997,Bihar,,,,,,,,,,,,,,
1973-05-01,30.429000000000002,Bihar,,,,,,,,,,,,,,
1973-06-01,30.125999999999998,Bihar,,,,,,,,,,,,,,
1973-07-01,29.204,Bihar,,,,,,,,,,,,,,
1973-08-01,28.432,Bihar,,,,,,,,,,,,,,
1973-09-01,27.791,Bihar,,,,,,,,,,,,,,
1973-10-01,25.578000000000003,Bihar,,,,,,,,,,,,,,
1973-11-01,21.131,Bihar,,,,,,,,,,,,,,
1973-12-01,16.351,Bihar,,,,,,,,,,,,,,
1974-01-01,15.568,Bihar,,,,,,,,,,,,,,
1974-02-01,18.410999999999998,Bihar,,,,,,,,,,,,,,
1974-03-01,24.576,Bihar,,,,,,,,,,,,,,
1974-04-01,29.524,Bihar,,,,,,,,,,,,,,
1974-05-01,30.781,Bihar,,,,,,,,,,,,,,
1974-06-01,30.999000000000002,Bihar,,,,,,,,,,,,,,
1974-07-01,27.980999999999998,Bihar,,,,,,,,,,,,,,
1974-08-01,28.443,Bihar,,,,,,,,,,,,,,
1974-09-01,27.785,Bihar,,,,,,,,,,,,,,
1974-10-01,26.974,Bihar,,,,,,,,,,,,,,
1974-11-01,21.539,Bihar,,,,,,,,,,,,,,
1974-12-01,15.780999999999999,Bihar,,,,,,,,,,,,,,
1975-01-01,15.2,Bihar,,,,,,,,,,,,,,
1975-02-01,18.593,Bihar,,,,,,,,,,,,,,
1975-03-01,24.201,Bihar,,,,,,,,,,,,,,
1975-04-01,29.616999999999997,Bihar,,,,,,,,,,,,,,
1975-05-01,31.544,Bihar,,,,,,,,,,,,,,
1975-06-01,31.090999999999998,Bihar,,,,,,,,,,,,,,
1975-07-01,27.998,Bihar,,,,,,,,,,,,,,
1975-08-01,28.366999999999997,Bihar,,,,,,,,,,,,,,
1975-09-01,27.884,Bihar,,,,,,,,,,,,,,
1975-10-01,27.191999999999997,Bihar,,,,,,,,,,,,,,
1975-11-01,20.36,Bihar,,,,,,,,,,,,,,
1975-12-01,16.264,Bihar,,,,,,,,,,,,,,
1976-01-01,15.888,Bihar,,,,,,,,,,,,,,
1976-02-01,19.331,Bihar,,,,,,,,,,,,,,
1976-03-01,24.581,Bihar,,,,,,,,,,,,,,
1976-04-01,28.586,Bihar,,,,,,,,,,,,,,
1976-05-01,30.006999999999998,Bihar,,,,,,,,,,,,,,
1976-06-01,30.353,Bihar,,,,,,,,,,,,,,
1976-07-01,28.706,Bihar,,,,,,,,,,,,,,
1976-08-01,27.934,Bihar,,,,,,,,,,,,,,
1976-09-01,27.581,Bihar,,,,,,,,,,,,,,
1976-10-01,25.781,Bihar,,,,,,,,,,,,,,
1976-11-01,22.921,Bihar,,,,,,,,,,,,,,
1976-12-01,16.985,Bihar,,,,,,,,,,,,,,
1977-01-01,15.617,Bihar,,,,,,,,,,,,,,
1977-02-01,19.16,Bihar,,,,,,,,,,,,,,
1977-03-01,25.697,Bihar,,,,,,,,,,,,,,
1977-04-01,28.255,Bihar,,,,,,,,,,,,,,
1977-05-01,28.63,Bihar,,,,,,,,,,,,,,
1977-06-01,29.584,Bihar,,,,,,,,,,,,,,
1977-07-01,28.311,Bihar,,,,,,,,,,,,,,
1977-08-01,28.575,Bihar,,,,,,,,,,,,,,
1977-09-01,27.976,Bihar,,,,,,,,,,,,,,
1977-10-01,25.237,Bihar,,,,,,,,,,,,,,
1977-11-01,22.586,Bihar,,,,,,,,,,,,,,
1977-12-01,17.077,Bihar,,,,,,,,,,,,,,
1978-01-01,14.73,Bihar,,,,,,,,,,,,,,
1978-02-01,17.735,Bihar,,,,,,,,,,,,,,
1978-03-01,22.349,Bihar,,,,,,,,,,,,,,
1978-04-01,28.108,Bihar,,,,,,,,,,,,,,
1978-05-01,31.029,Bihar,,,,,,,,,,,,,,
1978-06-01,29.83,Bihar,,,,,,,,,,,,,,
1978-07-01,28.368000000000002,Bihar,,,,,,,,,,,,,,
1978-08-01,28.443,Bihar,,,,,,,,,,,,,,
1978-09-01,27.396,Bihar,,,,,,,,,,,,,,
1978-10-01,25.6,Bihar,,,,,,,,,,,,,,
1978-11-01,22.198,Bihar,,,,,,,,,,,,,,
1978-12-01,16.905,Bihar,,,,,,,,,,,,,,
1979-01-01,16.602999999999998,Bihar,,,,,,,,,,,,,,
1979-02-01,17.678,Bihar,,,,,,,,,,,,,,
1979-03-01,23.54,Bihar,,,,,,,,,,,,,,
1979-04-01,29.11,Bihar,,,,,,,,,,,,,,
1979-05-01,31.732,Bihar,,,,,,,,,,,,,,
1979-06-01,31.27,Bihar,,,,,,,,,,,,,,
1979-07-01,28.914,Bihar,,,,,,,,,,,,,,
1979-08-01,28.855999999999998,Bihar,,,,,,,,,,,,,,
1979-09-01,28.464000000000002,Bihar,,,,,,,,,,,,,,
1979-10-01,26.276999999999997,Bihar,,,,,,,,,,,,,,
1979-11-01,23.739,Bihar,,,,,,,,,,,,,,
1979-12-01,17.373,Bihar,,,,,,,,,,,,,,
1980-01-01,15.967,Bihar,,,,,,,,,,,,,,
1980-02-01,19.249000000000002,Bihar,,,,,,,,,,,,,,
1980-03-01,24.201,Bihar,,,,,,,,,,,,,,
1980-04-01,30.123,Bihar,,,,,,,,,,,,,,
1980-05-01,30.701999999999998,Bihar,,,,,,,,,,,,,,
1980-06-01,29.325,Bihar,,,,,,,,,,,,,,
1980-07-01,28.403000000000002,Bihar,,,,,,,,,,,,,,
1980-08-01,28.298000000000002,Bihar,,,,,,,,,,,,,,
1980-09-01,28.316999999999997,Bihar,,,,,,,,,,,,,,
1980-10-01,25.833000000000002,Bihar,,,,,,,,,,,,,,
1980-11-01,21.929000000000002,Bihar,,,,,,,,,,,,,,
1980-12-01,17.598,Bihar,,,,,,,,,,,,,,
1981-01-01,15.612,Bihar,,,,,,,,,,,,,,
1981-02-01,19.262999999999998,Bihar,,,,,,,,,,,,,,
1981-03-01,23.392,Bihar,,,,,,,,,,,,,,
1981-04-01,27.497,Bihar,,,,,,,,,,,,,,
1981-05-01,29.406999999999996,Bihar,,,,,,,,,,,,,,
1981-06-01,30.61,Bihar,,,,,,,,,,,,,,
1981-07-01,28.201,Bihar,,,,,,,,,,,,,,
1981-08-01,28.633000000000003,Bihar,,,,,,,,,,,,,,
1981-09-01,28.092,Bihar,,,,,,,,,,,,,,
1981-10-01,25.607,Bihar,,,,,,,,,,,,,,
1981-11-01,20.807,Bihar,,,,,,,,,,,,,,
1981-12-01,16.617,Bihar,,,,,,,,,,,,,,
1982-01-01,17.009,Bihar,,,,,,,,,,,,,,
1982-02-01,18.087,Bihar,,,,,,,,,,,,,,
1982-03-01,22.679000000000002,Bihar,,,,,,,,,,,,,,
1982-04-01,27.804000000000002,Bihar,,,,,,,,,,,,,,
1982-05-01,30.355,Bihar,,,,,,,,,,,,,,
1982-06-01,29.848000000000003,Bihar,,,,,,,,,,,,,,
1982-07-01,29.663,Bihar,,,,,,,,,,,,,,
1982-08-01,28.421,Bihar,,,,,,,,,,,,,,
1982-09-01,28.338,Bihar,,,,,,,,,,,,,,
1982-10-01,25.441,Bihar,,,,,,,,,,,,,,
1982-11-01,21.112,Bihar,,,,,,,,,,,,,,
1982-12-01,17.07,Bihar,,,,,,,,,,,,,,
1983-01-01,14.444,Bihar,,,,,,,,,,,,,,
1983-02-01,17.625999999999998,Bihar,,,,,,,,,,,,,,
1983-03-01,23.82,Bihar,,,,,,,,,,,,,,
1983-04-01,26.914,Bihar,,,,,,,,,,,,,,
1983-05-01,29.498,Bihar,,,,,,,,,,,,,,
1983-06-01,31.239,Bihar,,,,,,,,,,,,,,
1983-07-01,29.179000000000002,Bihar,,,,,,,,,,,,,,
1983-08-01,28.888,Bihar,,,,,,,,,,,,,,
1983-09-01,28.274,Bihar,,,,,,,,,,,,,,
1983-10-01,25.454,Bihar,,,,,,,,,,,,,,
1983-11-01,20.872,Bihar,,,,,,,,,,,,,,
1983-12-01,16.652,Bihar,,,,,,,,,,,,,,
1984-01-01,15.421,Bihar,,,,,,,,,,,,,,
1984-02-01,17.76,Bihar,,,,,,,,,,,,,,
1984-03-01,24.923000000000002,Bihar,,,,,,,,,,,,,,
1984-04-01,29.491,Bihar,,,,,,,,,,,,,,
1984-05-01,31.383000000000003,Bihar,,,,,,,,,,,,,,
1984-06-01,29.232,Bihar,,,,,,,,,,,,,,
1984-07-01,28.119,Bihar,,,,,,,,,,,,,,
1984-08-01,28.221,Bihar,,,,,,,,,,,,,,
1984-09-01,27.266,Bihar,,,,,,,,,,,,,,
1984-10-01,26.38,Bihar,,,,,,,,,,,,,,
1984-11-01,20.627,Bihar,,,,,,,,,,,,,,
1984-12-01,17.531,Bihar,,,,,,,,,,,,,,
1985-01-01,16.436,Bihar,,,,,,,,,,,,,,
1985-02-01,18.820999999999998,Bihar,,,,,,,,,,,,,,
1985-03-01,26.081,Bihar,,,,,,,,,,,,,,
1985-04-01,29.718000000000004,Bihar,,,,,,,,,,,,,,
1985-05-01,30.517,Bihar,,,,,,,,,,,,,,
1985-06-01,30.840999999999998,Bihar,,,,,,,,,,,,,,
1985-07-01,27.829,Bihar,,,,,,,,,,,,,,
1985-08-01,28.733,Bihar,,,,,,,,,,,,,,
1985-09-01,27.958000000000002,Bihar,,,,,,,,,,,,,,
1985-10-01,25.318,Bihar,,,,,,,,,,,,,,
1985-11-01,21.278000000000002,Bihar,,,,,,,,,,,,,,
1985-12-01,18.137999999999998,Bihar,,,,,,,,,,,,,,
1986-01-01,16.244,Bihar,,,,,,,,,,,,,,
1986-02-01,18.791,Bihar,,,,,,,,,,,,,,
1986-03-01,24.409000000000002,Bihar,,,,,,,,,,,,,,
1986-04-01,28.250999999999998,Bihar,,,,,,,,,,,,,,
1986-05-01,29.02,Bihar,,,,,,,,,,,,,,
1986-06-01,30.735,Bihar,,,,,,,,,,,,,,
1986-07-01,28.316999999999997,Bihar,,,,,,,,,,,,,,
1986-08-01,28.616999999999997,Bihar,,,,,,,,,,,,,,
1986-09-01,27.961,Bihar,,,,,,,,,,,,,,
1986-10-01,24.846999999999998,Bihar,,,,,,,,,,,,,,
1986-11-01,22.073,Bihar,,,,,,,,,,,,,,
1986-12-01,17.305999999999997,Bihar,,,,,,,,,,,,,,
1987-01-01,15.862,Bihar,,,,,,,,,,,,,,
1987-02-01,20.028,Bihar,,,,,,,,,,,,,,
1987-03-01,24.335,Bihar,,,,,,,,,,,,,,
1987-04-01,28.564,Bihar,,,,,,,,,,,,,,
1987-05-01,30.27,Bihar,,,,,,,,,,,,,,
1987-06-01,31.709,Bihar,,,,,,,,,,,,,,
1987-07-01,28.773000000000003,Bihar,,,,,,,,,,,,,,
1987-08-01,28.57,Bihar,,,,,,,,,,,,,,
1987-09-01,28.471999999999998,Bihar,,,,,,,,,,,,,,
1987-10-01,26.074,Bihar,,,,,,,,,,,,,,
1987-11-01,21.874000000000002,Bihar,,,,,,,,,,,,,,
1987-12-01,17.566,Bihar,,,,,,,,,,,,,,
1988-01-01,17.160999999999998,Bihar,,,,,,,,,,,,,,
1988-02-01,19.7,Bihar,,,,,,,,,,,,,,
1988-03-01,24.249000000000002,Bihar,,,,,,,,,,,,,,
1988-04-01,29.135,Bihar,,,,,,,,,,,,,,
1988-05-01,31.230999999999998,Bihar,,,,,,,,,,,,,,
1988-06-01,29.807,Bihar,,,,,,,,,,,,,,
1988-07-01,28.766,Bihar,,,,,,,,,,,,,,
1988-08-01,28.726999999999997,Bihar,,,,,,,,,,,,,,
1988-09-01,29.201,Bihar,,,,,,,,,,,,,,
1988-10-01,26.115,Bihar,,,,,,,,,,,,,,
1988-11-01,21.605,Bihar,,,,,,,,,,,,,,
1988-12-01,18.169,Bihar,,,,,,,,,,,,,,
1989-01-01,15.269,Bihar,,,,,,,,,,,,,,
1989-02-01,18.588,Bihar,,,,,,,,,,,,,,
1989-03-01,23.926,Bihar,,,,,,,,,,,,,,
1989-04-01,28.845,Bihar,,,,,,,,,,,,,,
1989-05-01,30.993000000000002,Bihar,,,,,,,,,,,,,,
1989-06-01,29.813000000000002,Bihar,,,,,,,,,,,,,,
1989-07-01,28.56,Bihar,,,,,,,,,,,,,,
1989-08-01,28.719,Bihar,,,,,,,,,,,,,,
1989-09-01,28.421,Bihar,,,,,,,,,,,,,,
1989-10-01,26.349,Bihar,,,,,,,,,,,,,,
1989-11-01,21.2,Bihar,,,,,,,,,,,,,,
1989-12-01,16.487000000000002,Bihar,,,,,,,,,,,,,,
1990-01-01,17.073,Bihar,,,,,,,,,,,,,,
1990-02-01,19.135,Bihar,,,,,,,,,,,,,,
1990-03-01,22.575,Bihar,,,,,,,,,,,,,,
1990-04-01,28.201,Bihar,,,,,,,,,,,,,,
1990-05-01,29.959,Bihar,,,,,,,,,,,,,,
1990-06-01,30.651999999999997,Bihar,,,,,,,,,,,,,,
1990-07-01,28.224,Bihar,,,,,,,,,,,,,,
1990-08-01,28.868000000000002,Bihar,,,,,,,,,,,,,,
1990-09-01,28.473000000000003,Bihar,,,,,,,,,,,,,,
1990-10-01,25.04,Bihar,,,,,,,,,,,,,,
1990-11-01,22.233,Bihar,,,,,,,,,,,,,,
1990-12-01,17.673,Bihar,,,,,,,,,,,,,,
1991-01-01,15.388,Bihar,,,,,,,,,,,,,,
1991-02-01,20.177,Bihar,,,,,,,,,,,,,,
1991-03-01,24.526,Bihar,,,,,,,,,,,,,,
1991-04-01,28.325,Bihar,,,,,,,,,,,,,,
1991-05-01,31.095,Bihar,,,,,,,,,,,,,,
1991-06-01,29.868000000000002,Bihar,,,,,,,,,,,,,,
1991-07-01,29.338,Bihar,,,,,,,,,,,,,,
1991-08-01,28.441,Bihar,,,,,,,,,,,,,,
1991-09-01,28.12,Bihar,,,,,,,,,,,,,,
1991-10-01,25.677,Bihar,,,,,,,,,,,,,,
1991-11-01,20.674,Bihar,,,,,,,,,,,,,,
1991-12-01,16.65,Bihar,,,,,,,,,,,,,,
1992-01-01,15.634,Bihar,,,,,,,,,,,,,,
1992-02-01,17.578,Bihar,,,,,,,,,,,,,,
1992-03-01,24.989,Bihar,,,,,,,,,,,,,,
1992-04-01,29.528000000000002,Bihar,,,,,,,,,,,,,,
1992-05-01,29.805,Bihar,,,,,,,,,,,,,,
1992-06-01,30.796999999999997,Bihar,,,,,,,,,,,,,,
1992-07-01,28.58,Bihar,,,,,,,,,,,,,,
1992-08-01,28.589000000000002,Bihar,,,,,,,,,,,,,,
1992-09-01,28.37,Bihar,,,,,,,,,,,,,,
1992-10-01,25.973000000000003,Bihar,,,,,,,,,,,,,,
1992-11-01,21.708000000000002,Bihar,,,,,,,,,,,,,,
1992-12-01,16.828,Bihar,,,,,,,,,,,,,,
1993-01-01,15.565,Bihar,,,,,,,,,,,,,,
1993-02-01,20.199,Bihar,,,,,,,,,,,,,,
1993-03-01,22.969,Bihar,,,,,,,,,,,,,,
1993-04-01,27.754,Bihar,,,,,,,,,,,,,,
1993-05-01,30.316999999999997,Bihar,,,,,,,,,,,,,,
1993-06-01,30.269000000000002,Bihar,,,,,,,,,,,,,,
1993-07-01,29.316,Bihar,,,,,,,,,,,,,,
1993-08-01,28.57,Bihar,,,,,,,,,,,,,,
1993-09-01,27.705,Bihar,,,,,,,,,,,,,,
1993-10-01,26.552,Bihar,,,,,,,,,,,,,,
1993-11-01,21.923000000000002,Bihar,,,,,,,,,,,,,,
1993-12-01,17.674,Bihar,,,,,,,,,,,,,,
1994-01-01,17.03,Bihar,,,,,,,,,,,,,,
1994-02-01,18.336,Bihar,,,,,,,,,,,,,,
1994-03-01,24.8,Bihar,,,,,,,,,,,,,,
1994-04-01,28.264,Bihar,,,,,,,,,,,,,,
1994-05-01,31.445999999999998,Bihar,,,,,,,,,,,,,,
1994-06-01,30.478,Bihar,,,,,,,,,,,,,,
1994-07-01,28.983,Bihar,,,,,,,,,,,,,,
1994-08-01,28.764,Bihar,,,,,,,,,,,,,,
1994-09-01,28.344,Bihar,,,,,,,,,,,,,,
1994-10-01,25.826,Bihar,,,,,,,,,,,,,,
1994-11-01,21.303,Bihar,,,,,,,,,,,,,,
1994-12-01,17.065,Bihar,,,,,,,,,,,,,,
1995-01-01,14.972999999999999,Bihar,,,,,,,,,,,,,,
1995-02-01,18.772000000000002,Bihar,,,,,,,,,,,,,,
1995-03-01,23.979,Bihar,,,,,,,,,,,,,,
1995-04-01,28.919,Bihar,,,,,,,,,,,,,,
1995-05-01,32.528,Bihar,,,,,,,,,,,,,,
1995-06-01,31.42,Bihar,,,,,,,,,,,,,,
1995-07-01,28.824,Bihar,,,,,,,,,,,,,,
1995-08-01,28.658,Bihar,,,,,,,,,,,,,,
1995-09-01,28.142,Bihar,,,,,,,,,,,,,,
1995-10-01,26.541,Bihar,,,,,,,,,,,,,,
1995-11-01,21.245,Bihar,,,,,,,,,,,,,,
1995-12-01,17.535,Bihar,,,,,,,,,,,,,,
1996-01-01,16.254,Bihar,,,,,,,,,,,,,,
1996-02-01,19.075,Bihar,,,,,,,,,,,,,,
1996-03-01,25.101999999999997,Bihar,,,,,,,,,,,,,,
1996-04-01,28.986,Bihar,,,,,,,,,,,,,,
1996-05-01,31.984,Bihar,,,,,,,,,,,,,,
1996-06-01,30.066999999999997,Bihar,,,,,,,,,,,,,,
1996-07-01,29.076,Bihar,,,,,,,,,,,,,,
1996-08-01,28.195,Bihar,,,,,,,,,,,,,,
1996-09-01,28.471999999999998,Bihar,,,,,,,,,,,,,,
1996-10-01,25.744,Bihar,,,,,,,,,,,,,,
1996-11-01,21.47,Bihar,,,,,,,,,,,,,,
1996-12-01,17.012,Bihar,,,,,,,,,,,,,,
1997-01-01,15.677,Bihar,15.677,,,,,,,,,,,,,
1997-02-01,18.207,Bihar,,18.207,,,,,,,,,,,,
1997-03-01,24.436,Bihar,,,24.436,,,,,,,,,,,
1997-04-01,26.679000000000002,Bihar,,,,26.679000000000002,,,,,,,,,,
1997-05-01,30.636,Bihar,,,,,30.636,,,,,,,,,
1997-06-01,31.035999999999998,Bihar,,,,,,31.035999999999998,,,,,,,,
1997-07-01,28.662,Bihar,,,,,,,28.662,,,,,,,
1997-08-01,28.642,Bihar,,,,,,,,28.642,,,,,,
1997-09-01,28.046,Bihar,,,,,,,,,28.046,,,,,
1997-10-01,24.843000000000004,Bihar,,,,,,,,,,24.843000000000004,,,,
1997-11-01,22.139,Bihar,,,,,,,,,,,22.139,,,
1997-12-01,16.637,Bihar,,,,,,,,,,,,16.637,28.644166666666667,20.629166666666666
1998-01-01,15.222000000000001,Bihar,15.222000000000001,,,,,,,,,,,,,
1998-02-01,19.537,Bihar,,19.537,,,,,,,,,,,,
1998-03-01,22.395,Bihar,,,22.395,,,,,,,,,,,
1998-04-01,28.165,Bihar,,,,28.165,,,,,,,,,,
1998-05-01,31.236,Bihar,,,,,31.236,,,,,,,,,
1998-06-01,32.014,Bihar,,,,,,32.014,,,,,,,,
1998-07-01,28.99,Bihar,,,,,,,28.99,,,,,,,
1998-08-01,28.78,Bihar,,,,,,,,28.78,,,,,,
1998-09-01,28.522,Bihar,,,,,,,,,28.522,,,,,
1998-10-01,27.403000000000002,Bihar,,,,,,,,,,27.403000000000002,,,,
1998-11-01,23.015,Bihar,,,,,,,,,,,23.015,,,
1998-12-01,17.659000000000002,Bihar,,,,,,,,,,,,17.659000000000002,29.49083333333333,20.998833333333334
1999-01-01,15.56,Bihar,15.56,,,,,,,,,,,,,
1999-02-01,20.697,Bihar,,20.697,,,,,,,,,,,,
1999-03-01,25.683000000000003,Bihar,,,25.683000000000003,,,,,,,,,,,
1999-04-01,30.749000000000002,Bihar,,,,30.749000000000002,,,,,,,,,,
1999-05-01,30.67,Bihar,,,,,30.67,,,,,,,,,
1999-06-01,30.033,Bihar,,,,,,30.033,,,,,,,,
1999-07-01,28.601,Bihar,,,,,,,28.601,,,,,,,
1999-08-01,28.226,Bihar,,,,,,,,28.226,,,,,,
1999-09-01,28.008000000000003,Bihar,,,,,,,,,28.008000000000003,,,,,
1999-10-01,26.127,Bihar,,,,,,,,,,26.127,,,,
1999-11-01,22.090999999999998,Bihar,,,,,,,,,,,22.090999999999998,,,
1999-12-01,18.113,Bihar,,,,,,,,,,,,18.113,28.610833333333336,22.14883333333333
2000-01-01,16.031,Bihar,16.031,,,,,,,,,,,,,
2000-02-01,17.653,Bihar,,17.653,,,,,,,,,,,,
2000-03-01,23.537,Bihar,,,23.537,,,,,,,,,,,
2000-04-01,28.991999999999997,Bihar,,,,28.991999999999997,,,,,,,,,,
2000-05-01,30.435,Bihar,,,,,30.435,,,,,,,,,
2000-06-01,29.646,Bihar,,,,,,29.646,,,,,,,,
2000-07-01,28.886,Bihar,,,,,,,28.886,,,,,,,
2000-08-01,28.97,Bihar,,,,,,,,28.97,,,,,,
2000-09-01,27.680999999999997,Bihar,,,,,,,,,27.680999999999997,,,,,
2000-10-01,26.894000000000002,Bihar,,,,,,,,,,26.894000000000002,,,,
2000-11-01,22.785999999999998,Bihar,,,,,,,,,,,22.785999999999998,,,
2000-12-01,17.578,Bihar,,,,,,,,,,,,17.578,28.752,21.096166666666665
2001-01-01,15.873,Bihar,15.873,,,,,,,,,,,,,
2001-02-01,19.913,Bihar,,19.913,,,,,,,,,,,,
2001-03-01,24.116999999999997,Bihar,,,24.116999999999997,,,,,,,,,,,
2001-04-01,28.846,Bihar,,,,28.846,,,,,,,,,,
2001-05-01,30.322,Bihar,,,,,30.322,,,,,,,,,
