State,District,Year,Season,Crop,Rainfall,Area,Yield
Tamil Nadu,MADURAI,2009,Kharif     ,Rice,360.6,50986,203616
Tamil Nadu,MADURAI,2010,Kharif     ,Rice,624,61064,260055
Tamil Nadu,NAGAPATTINAM,1998,Kharif     ,Rice,434.182,159249,551392
Tamil Nadu,NAGAPATTINAM,1999,Kharif     ,Rice,326.892,162381,518670
Tamil Nadu,NAGAPATTINAM,2000,Kharif     ,Rice,684.574,168155,556041
Tamil Nadu,NAGAPATTINAM,2001,Kharif     ,Rice,570.366,168265,427500
Tamil Nadu,NAGAPATTINAM,2002,Kharif     ,Rice,522.121,137724,159449
Tamil Nadu,NAMAKKAL,1998,Kharif     ,Rice,865.059,24167,83225
Tamil Nadu,NAMAKKAL,1999,Kharif     ,Rice,576.128,22710,105619
Tamil Nadu,NAMAKKAL,2000,Kharif     ,Rice,885.663,21456,100757
Tamil Nadu,NAMAKKAL,2001,Kharif     ,Rice,662.397,21361,97610
Tamil Nadu,NAMAKKAL,2002,Kharif     ,Rice,622.086,9442,34968
Tamil Nadu,NAMAKKAL,2004,Kharif     ,Rice,602.2,9042,28793
Tamil Nadu,NAMAKKAL,2005,Kharif     ,Rice,667.1,18833,68849
Tamil Nadu,NAMAKKAL,2006,Kharif     ,Rice,646.4,15222,57678
Tamil Nadu,NAMAKKAL,2007,Kharif     ,Rice,505.9,12205,45300
Tamil Nadu,NAMAKKAL,2008,Kharif     ,Rice,611.5,13909,67301
Tamil Nadu,NAMAKKAL,2009,Kharif     ,Rice,403.3,10687,45946
Tamil Nadu,NAMAKKAL,2010,Kharif     ,Rice,538.9,14058,53956
Tamil Nadu,PERAMBALUR,1998,Kharif     ,Rice,647.361,47814,164567
Tamil Nadu,PERAMBALUR,1999,Kharif     ,Rice,440.121,45376,146412
Tamil Nadu,PERAMBALUR,2000,Kharif     ,Rice,887.103,43993,153058
Tamil Nadu,PERAMBALUR,2001,Kharif     ,Rice,579.591,48734,118710
Tamil Nadu,PERAMBALUR,2002,Kharif     ,Rice,565.195,35879,60512
Tamil Nadu,PUDUKKOTTAI,1998,Kharif     ,Rice,502.028,107199,368902
Tamil Nadu,PUDUKKOTTAI,1999,Kharif     ,Rice,323.246,102047,347210
Tamil Nadu,PUDUKKOTTAI,2000,Kharif     ,Rice,711.301,97289,349674
Tamil Nadu,PUDUKKOTTAI,2001,Kharif     ,Rice,517.481,83500,220600
Tamil Nadu,PUDUKKOTTAI,2002,Kharif     ,Rice,504.908,76443,158377
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Rice,467.891,136902,471001
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Rice,328.683,128536,98806
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Rice,528.145,123351,85929
Tamil Nadu,RAMANATHAPURAM,2001,Kharif     ,Rice,638.647,124517,169900
Tamil Nadu,RAMANATHAPURAM,2002,Kharif     ,Rice,540.75,126152,159792
Tamil Nadu,RAMANATHAPURAM,2004,Kharif     ,Rice,733.5,126607,254700
Tamil Nadu,RAMANATHAPURAM,2005,Kharif     ,Rice,442.9,127395,247079
Tamil Nadu,RAMANATHAPURAM,2006,Kharif     ,Rice,457.2,130422,223190
Tamil Nadu,RAMANATHAPURAM,2007,Kharif     ,Rice,400.6,123771,29879
Tamil Nadu,RAMANATHAPURAM,2008,Kharif     ,Rice,489.8,128795,202989
Tamil Nadu,RAMANATHAPURAM,2009,Kharif     ,Rice,197.8,133885,234880
Tamil Nadu,RAMANATHAPURAM,2010,Kharif     ,Rice,527.6,131397,253999
Tamil Nadu,SALEM,1998,Kharif     ,Rice,799.049,48400,166121
Tamil Nadu,SALEM,1999,Kharif     ,Rice,557.853,45863,186402
Tamil Nadu,SALEM,2000,Kharif     ,Rice,872.434,45960,194714
Tamil Nadu,SALEM,2001,Kharif     ,Rice,603.146,46233,204300
Tamil Nadu,SALEM,2002,Kharif     ,Rice,608.038,11058,39592
Tamil Nadu,SALEM,2004,Kharif     ,Rice,852.9,27304,96626
Tamil Nadu,SALEM,2005,Kharif     ,Rice,747.3,37328,137291
Tamil Nadu,SALEM,2006,Kharif     ,Rice,649,27483,99811
Tamil Nadu,SALEM,2007,Kharif     ,Rice,685.8,21711,72083
Tamil Nadu,SALEM,2008,Kharif     ,Rice,779.4,29929,120383
Tamil Nadu,SALEM,2009,Kharif     ,Rice,647.8,24382,106464
Tamil Nadu,SALEM,2010,Kharif     ,Rice,840,33296,147778
Tamil Nadu,SIVAGANGA,1998,Kharif     ,Rice,526.451,88087,302924
Tamil Nadu,SIVAGANGA,1999,Kharif     ,Rice,359.612,83771,170503
Tamil Nadu,SIVAGANGA,2000,Kharif     ,Rice,617.289,80708,166959
Tamil Nadu,SIVAGANGA,2001,Kharif     ,Rice,600.246,77246,159610
Tamil Nadu,SIVAGANGA,2002,Kharif     ,Rice,528.282,79744,139339
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Rice,855.6,85141,179535
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Rice,664,89924,192738
Tamil Nadu,SIVAGANGA,2006,Kharif     ,Rice,550.1,81385,109450
Tamil Nadu,SIVAGANGA,2007,Kharif     ,Rice,481.2,76733,78939
Tamil Nadu,SIVAGANGA,2008,Kharif     ,Rice,599.4,80833,132139
Tamil Nadu,SIVAGANGA,2009,Kharif     ,Rice,415.9,77332,138095
Tamil Nadu,SIVAGANGA,2010,Kharif     ,Rice,793.3,83927,188417
Tamil Nadu,THANJAVUR,1998,Kharif     ,Rice,523.163,194652,674525
Tamil Nadu,THANJAVUR,1999,Kharif     ,Rice,328.089,189074,610534
Tamil Nadu,THANJAVUR,2000,Kharif     ,Rice,777.394,196816,678014
Tamil Nadu,THANJAVUR,2001,Kharif     ,Rice,556.136,192161,561650
Tamil Nadu,THANJAVUR,2002,Kharif     ,Rice,513.925,139186,318325
Tamil Nadu,THANJAVUR,2004,Kharif     ,Rice,1050.2,160608,439323
Tamil Nadu,THANJAVUR,2005,Kharif     ,Rice,647.6,154901,399483
Tamil Nadu,THANJAVUR,2006,Kharif     ,Rice,539.9,164243,598160
Tamil Nadu,THANJAVUR,2007,Kharif     ,Rice,616.4,150228,479643
Tamil Nadu,THANJAVUR,2008,Kharif     ,Rice,453.3,177094,357161
Tamil Nadu,THANJAVUR,2009,Kharif     ,Rice,333,162938,427142
Tamil Nadu,THANJAVUR,2010,Kharif     ,Rice,696.9,166209,476793
Tamil Nadu,THENI,1998,Kharif     ,Rice,2345.003,21747,75580
Tamil Nadu,THENI,1999,Kharif     ,Rice,1659.901,20706,78300
Tamil Nadu,THENI,2000,Kharif     ,Rice,1929.125,20885,75835
Tamil Nadu,THENI,2001,Kharif     ,Rice,2331.741,17422,77880
Tamil Nadu,THENI,2002,Kharif     ,Rice,1517.507,13783,54953
Tamil Nadu,THENI,2004,Kharif     ,Rice,374.6,16635,67094
Tamil Nadu,THENI,2005,Kharif     ,Rice,500.1,15694,65285
Tamil Nadu,THENI,2006,Kharif     ,Rice,419,14915,64209
Tamil Nadu,THENI,2007,Kharif     ,Rice,511.3,14400,61662
Tamil Nadu,THENI,2008,Kharif     ,Rice,631.9,15579,80292
Tamil Nadu,THENI,2009,Kharif     ,Rice,411.8,15371,77710
Tamil Nadu,THENI,2010,Kharif     ,Rice,603.6,15355,74010
Tamil Nadu,THE NILGIRIS,1998,Kharif     ,Rice,3209.844,2611,9192
Tamil Nadu,THE NILGIRIS,1999,Kharif     ,Rice,2169.269,1830,6334
Tamil Nadu,THE NILGIRIS,2000,Kharif     ,Rice,2309.859,2100,5552
Tamil Nadu,THE NILGIRIS,2001,Kharif     ,Rice,2021.358,2154,8440
Tamil Nadu,THE NILGIRIS,2002,Kharif     ,Rice,2060.723,1848,6229
Tamil Nadu,THIRUVALLUR,1998,Kharif     ,Rice,585.356,140703,484861
Tamil Nadu,THIRUVALLUR,1999,Kharif     ,Rice,668.934,125321,467581
Tamil Nadu,THIRUVALLUR,2000,Kharif     ,Rice,775.798,93052,359163
Tamil Nadu,THIRUVALLUR,2001,Kharif     ,Rice,727.36,94422,321610
Tamil Nadu,THIRUVALLUR,2002,Kharif     ,Rice,667.82,87758,279519
Tamil Nadu,THIRUVARUR,1998,Kharif     ,Rice,457.851,179042,618912
Tamil Nadu,THIRUVARUR,1999,Kharif     ,Rice,303.954,163289,470163
Tamil Nadu,THIRUVARUR,2000,Kharif     ,Rice,708.848,181379,554654
Tamil Nadu,THIRUVARUR,2001,Kharif     ,Rice,615.201,174722,460110
Tamil Nadu,THIRUVARUR,2002,Kharif     ,Rice,549.135,131055,112183
Tamil Nadu,TIRUNELVELI,1998,Kharif     ,Rice,1056.285,95655,327029
Tamil Nadu,TIRUNELVELI,1999,Kharif     ,Rice,822.953,89380,346419
Tamil Nadu,TIRUNELVELI,2000,Kharif     ,Rice,825.641,76076,322797
Tamil Nadu,TIRUNELVELI,2001,Kharif     ,Rice,1282.042,71983,290130
Tamil Nadu,TIRUNELVELI,2002,Kharif     ,Rice,792.698,66205,266289
Tamil Nadu,TIRUNELVELI,2004,Kharif     ,Rice,565.7,86832,358920
Tamil Nadu,TIRUNELVELI,2005,Kharif     ,Rice,246.1,86397,309065
Tamil Nadu,TIRUNELVELI,2006,Kharif     ,Rice,540.3,91884,385278
Tamil Nadu,TIRUNELVELI,2007,Kharif     ,Rice,419,83711,323944
Tamil Nadu,TIRUNELVELI,2008,Kharif     ,Rice,472.6,91320,374214
Tamil Nadu,TIRUNELVELI,2009,Kharif     ,Rice,268.1,85994,355877
Tamil Nadu,TIRUNELVELI,2010,Kharif     ,Rice,338.1,79764,351822
Tamil Nadu,TIRUVANNAMALAI,1998,Kharif     ,Rice,740.019,143990,492446
Tamil Nadu,TIRUVANNAMALAI,1999,Kharif     ,Rice,624.408,87578,254226
Tamil Nadu,TIRUVANNAMALAI,2000,Kharif     ,Rice,885.36,81733,252589
Tamil Nadu,TIRUVANNAMALAI,2001,Kharif     ,Rice,690.098,122688,370960
Tamil Nadu,TIRUVANNAMALAI,2002,Kharif     ,Rice,669.81,43872,115453
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif     ,Rice,1255.8,116820,330487
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif     ,Rice,864,142744,393528
Tamil Nadu,TIRUVANNAMALAI,2006,Kharif     ,Rice,645.4,111459,366051
Tamil Nadu,TIRUVANNAMALAI,2007,Kharif     ,Rice,755,112148,385914
Tamil Nadu,TIRUVANNAMALAI,2008,Kharif     ,Rice,652.1,101886,317944
Tamil Nadu,TIRUVANNAMALAI,2009,Kharif     ,Rice,479,105177,324984
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Rice,750.8,125490,357692
Tamil Nadu,TUTICORIN,2004,Kharif     ,Rice,471.3,16415,67929
Tamil Nadu,TUTICORIN,2005,Kharif     ,Rice,164.4,19932,81816
Tamil Nadu,TUTICORIN,2006,Kharif     ,Rice,392.7,21376,94000
Tamil Nadu,TUTICORIN,2007,Kharif     ,Rice,304.9,18056,64735
Tamil Nadu,TUTICORIN,2008,Kharif     ,Rice,424,22401,108163
Tamil Nadu,TUTICORIN,2009,Kharif     ,Rice,127.5,19549,96675
Tamil Nadu,TUTICORIN,2010,Kharif     ,Rice,316.1,20007,89442
Tamil Nadu,VELLORE,1998,Kharif     ,Rice,802.831,77109,263941
Tamil Nadu,VELLORE,1999,Kharif     ,Rice,686.476,49868,190899
Tamil Nadu,VELLORE,2000,Kharif     ,Rice,879.127,52332,163141
Tamil Nadu,VELLORE,2001,Kharif     ,Rice,687.784,60113,234130
Tamil Nadu,VELLORE,2002,Kharif     ,Rice,680.704,26287,89863
Tamil Nadu,VELLORE,2004,Kharif     ,Rice,775.5,29399,90145
Tamil Nadu,VELLORE,2005,Kharif     ,Rice,873,58163,167451
Tamil Nadu,VELLORE,2006,Kharif     ,Rice,645,41687,129193
Tamil Nadu,VELLORE,2007,Kharif     ,Rice,805.9,44326,148367
Tamil Nadu,VELLORE,2008,Kharif     ,Rice,516.9,47417,171873
Tamil Nadu,VELLORE,2009,Kharif     ,Rice,522.9,39765,135834
Tamil Nadu,VELLORE,2010,Kharif     ,Rice,658.1,43222,152825
Tamil Nadu,VILLUPURAM,2004,Kharif     ,Rice,1288.3,163696,525850
Tamil Nadu,VILLUPURAM,2005,Kharif     ,Rice,592.3,168435,511931
Tamil Nadu,VILLUPURAM,2006,Kharif     ,Rice,723.4,144783,496113
Tamil Nadu,VILLUPURAM,2007,Kharif     ,Rice,759.6,145403,480329
Tamil Nadu,VILLUPURAM,2008,Kharif     ,Rice,633.1,146641,451139
Tamil Nadu,VILLUPURAM,2009,Kharif     ,Rice,445.6,148454,467831
Tamil Nadu,VILLUPURAM,2010,Kharif     ,Rice,708.9,149929,512013
Tamil Nadu,VIRUDHUNAGAR,1998,Kharif     ,Rice,1034.196,34953,119875
Tamil Nadu,VIRUDHUNAGAR,1999,Kharif     ,Rice,746.761,31374,116839
Tamil Nadu,VIRUDHUNAGAR,2000,Kharif     ,Rice,913.11,22370,89429
Tamil Nadu,VIRUDHUNAGAR,2001,Kharif     ,Rice,1227.963,29388,92270
Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Rice,822.684,31607,86662
Tripura,DHALAI,1998,Kharif     ,Rice,2317.83,34010,56605
Tripura,DHALAI,1999,Kharif     ,Rice,2065.348,24980,43660
Tripura,DHALAI,2000,Kharif     ,Rice,1899.638,29500,58780
Tripura,DHALAI,2001,Kharif     ,Rice,2275.678,31890,59660
Tripura,DHALAI,2002,Kharif     ,Rice,2285.774,33980,64110
Tripura,NORTH TRIPURA,1998,Kharif     ,Rice,2354.51,42640,81425
Tripura,NORTH TRIPURA,1999,Kharif     ,Rice,2060.85,39080,77670
Tripura,NORTH TRIPURA,2000,Kharif     ,Rice,1999.579,39350,82420
Tripura,NORTH TRIPURA,2001,Kharif     ,Rice,2385.927,39290,88490
Tripura,NORTH TRIPURA,2002,Kharif     ,Rice,2416.759,44510,94380
Tripura,NORTH TRIPURA,2004,Kharif     ,Rice,2233.6,45596,96607
Tripura,NORTH TRIPURA,2005,Kharif     ,Rice,2162.8,42376,104850
Tripura,NORTH TRIPURA,2006,Kharif     ,Rice,1983.4,40835,94365
Tripura,NORTH TRIPURA,2007,Kharif     ,Rice,2148,41900,92796
Tripura,NORTH TRIPURA,2008,Kharif     ,Rice,1732.2,39877,101477
Tripura,NORTH TRIPURA,2009,Kharif     ,Rice,1831,40428,96019
Tripura,NORTH TRIPURA,2010,Kharif     ,Rice,2474.7,47309,117645
Tripura,SOUTH TRIPURA,1998,Kharif     ,Rice,2800.387,76357,148170
Tripura,SOUTH TRIPURA,1999,Kharif     ,Rice,2510.351,68960,154400
Tripura,SOUTH TRIPURA,2000,Kharif     ,Rice,2160.422,76840,178220
Tripura,SOUTH TRIPURA,2001,Kharif     ,Rice,2614.219,78290,191660
Tripura,SOUTH TRIPURA,2002,Kharif     ,Rice,2639.739,78770,193760
Tripura,SOUTH TRIPURA,2004,Kharif     ,Rice,2228.3,80299,198375
Tripura,SOUTH TRIPURA,2005,Kharif     ,Rice,1853.4,81372,213034
Tripura,SOUTH TRIPURA,2006,Kharif     ,Rice,1721.1,81447,218494
Tripura,SOUTH TRIPURA,2007,Kharif     ,Rice,2955,83304,222472
Tripura,SOUTH TRIPURA,2008,Kharif     ,Rice,2002.4,80800,220676
Tripura,SOUTH TRIPURA,2009,Kharif     ,Rice,2172.2,82074,225730
Tripura,SOUTH TRIPURA,2010,Kharif     ,Rice,1742.6,82951,230326
Tripura,WEST TRIPURA,1998,Kharif     ,Rice,2311.492,102480,205230
Tripura,WEST TRIPURA,1999,Kharif     ,Rice,2088.723,99140,229950
Tripura,WEST TRIPURA,2000,Kharif     ,Rice,1845.815,97380,228100
Tripura,WEST TRIPURA,2001,Kharif     ,Rice,2190.731,97280,247580
Tripura,WEST TRIPURA,2002,Kharif     ,Rice,2214.698,98010,250160
Tripura,WEST TRIPURA,2004,Kharif     ,Rice,2117,98944,249363
Tripura,WEST TRIPURA,2005,Kharif     ,Rice,1692.3,101554,234625
Tripura,WEST TRIPURA,2006,Kharif     ,Rice,1768.1,99501,252488
Tripura,WEST TRIPURA,2007,Kharif     ,Rice,2331.2,98941,261101
Tripura,WEST TRIPURA,2008,Kharif     ,Rice,1455.8,96284,245684
Tripura,WEST TRIPURA,2009,Kharif     ,Rice,1772,96010,256436
Tripura,WEST TRIPURA,2010,Kharif     ,Rice,1691.8,102413,282438
Uttarakhand,ALMORA,2004,Kharif     ,Rice,1183.2,21444,21008
Uttarakhand,ALMORA,2005,Kharif     ,Rice,1057.8,21212,22000
Uttarakhand,ALMORA,2006,Kharif     ,Rice,830.3,23031,28882
Uttarakhand,ALMORA,2007,Kharif     ,Rice,984.1,22299,25409
Uttarakhand,ALMORA,2008,Kharif     ,Rice,653.5,20493,20160
Uttarakhand,ALMORA,2009,Kharif     ,Rice,540.1,21069,20655
Uttarakhand,ALMORA,2010,Kharif     ,Rice,1326.9,19294,19886
Uttarakhand,CHAMOLI,2004,Kharif     ,Rice,1032.8,12768,16579
Uttarakhand,CHAMOLI,2005,Kharif     ,Rice,1259.2,10219,14658
Uttarakhand,CHAMOLI,2006,Kharif     ,Rice,874.7,12317,16421
Uttarakhand,CHAMOLI,2007,Kharif     ,Rice,1097.6,11905,17754
Uttarakhand,CHAMOLI,2008,Kharif     ,Rice,909.5,11714,15380
Uttarakhand,CHAMOLI,2009,Kharif     ,Rice,556.1,11673,13813
Uttarakhand,CHAMOLI,2010,Kharif     ,Rice,1539.6,12407,17532
Uttarakhand,CHAMPAWAT,2004,Kharif     ,Rice,1561,9861,12201
Uttarakhand,CHAMPAWAT,2005,Kharif     ,Rice,1163.4,9395,11923
Uttarakhand,CHAMPAWAT,2006,Kharif     ,Rice,959.8,10109,12137
Uttarakhand,CHAMPAWAT,2007,Kharif     ,Rice,1752.3,6948,9490
Uttarakhand,CHAMPAWAT,2008,Kharif     ,Rice,1866.5,10060,9498
Uttarakhand,CHAMPAWAT,2009,Kharif     ,Rice,2145.7,6848,8222
Uttarakhand,CHAMPAWAT,2010,Kharif     ,Rice,2248.9,7216,7455
Uttarakhand,CHAMPAWAT,2010,Rabi       ,Rice,27,10,
Uttarakhand,DEHRADUN,2004,Kharif     ,Rice,1890.4,12317,23415
Uttarakhand,DEHRADUN,2005,Kharif     ,Rice,1933.4,12344,25667
Uttarakhand,DEHRADUN,2006,Kharif     ,Rice,1535.5,12091,24734
Uttarakhand,DEHRADUN,2007,Kharif     ,Rice,2711.1,11795,25112
Uttarakhand,DEHRADUN,2008,Kharif     ,Rice,2258.9,11428,23706
Uttarakhand,DEHRADUN,2009,Kharif     ,Rice,1451.3,11168,21268
Uttarakhand,DEHRADUN,2010,Kharif     ,Rice,2661.1,11193,21827
Uttarakhand,NAINITAL,2004,Kharif     ,Rice,1072.4,12032,29665
Uttarakhand,NAINITAL,2004,Rabi     ,Rice,60.3,116,345
Uttarakhand,NAINITAL,2005,Kharif     ,Rice,1279.4,12251,32381
Uttarakhand,NAINITAL,2005,Rabi     ,Rice,178.1,127,381
Uttarakhand,NAINITAL,2006,Kharif     ,Rice,927.4,11584,29414
Uttarakhand,NAINITAL,2006,Rabi       ,Rice,95.5,107,337
Uttarakhand,NAINITAL,2007,Kharif     ,Rice,1224.2,12778,32173
Uttarakhand,NAINITAL,2007,Rabi     ,Rice,310.2,45,152
Uttarakhand,NAINITAL,2008,Kharif     ,Rice,1759.6,13320,29248
Uttarakhand,NAINITAL,2008,Rabi     ,Rice,42.6,164,516
Uttarakhand,NAINITAL,2009,Kharif     ,Rice,1329,13190,38931
Uttarakhand,NAINITAL,2009,Rabi       ,Rice,67.8,141,402
Uttarakhand,NAINITAL,2010,Kharif     ,Rice,2406,12543,29300
Uttarakhand,NAINITAL,2010,Rabi       ,Rice,91.3,124,410
Uttarakhand,PITHORAGARH,2004,Kharif     ,Rice,1276,25060,32672
Uttarakhand,PITHORAGARH,2005,Kharif     ,Rice,429.7,22696,28472
Uttarakhand,PITHORAGARH,2006,Kharif     ,Rice,571.6,21000,27134
Uttarakhand,PITHORAGARH,2007,Kharif     ,Rice,0,21247,28915
Uttarakhand,PITHORAGARH,2008,Kharif     ,Rice,790,20875,29805
Uttarakhand,PITHORAGARH,2009,Kharif     ,Rice,1464.2,21239,27527
Uttarakhand,PITHORAGARH,2010,Kharif     ,Rice,1570,22525,28454
Uttar Pradesh,AGRA,1997,Kharif     ,Rice,633.279,935,2073
Uttar Pradesh,AGRA,1998,Kharif     ,Rice,602.57,1536,3478
Uttar Pradesh,AGRA,1999,Kharif     ,Rice,927.606,2142,3781
Uttar Pradesh,AGRA,2000,Kharif     ,Rice,534.81,1322,2502
Uttar Pradesh,AGRA,2001,Kharif     ,Rice,626.904,1318,2476
Uttar Pradesh,AGRA,2002,Kharif     ,Rice,436.306,1134,1900
Uttar Pradesh,AGRA,2004,Kharif     ,Rice,406.7,1097,2575
Uttar Pradesh,AGRA,2005,Kharif     ,Rice,406.9,1021,2314
Uttar Pradesh,AGRA,2006,Kharif     ,Rice,314.1,1086,2056
Uttar Pradesh,AGRA,2007,Kharif     ,Rice,311.4,1395,2763
Uttar Pradesh,AGRA,2008,Kharif     ,Rice,531,4176,9183
Uttar Pradesh,AGRA,2008,Rabi     ,Rice,14.1,27,59
Uttar Pradesh,AGRA,2009,Kharif     ,Rice,352.6,4816,8467
Uttar Pradesh,AGRA,2009,Rabi     ,Rice,18.4,35,62
Uttar Pradesh,AGRA,2010,Kharif     ,Rice,379.6,4342,9413
Uttar Pradesh,ALIGARH,1997,Kharif     ,Rice,551.815,17167,36571
Uttar Pradesh,ALIGARH,1998,Kharif     ,Rice,650.69,22174,35078
Uttar Pradesh,ALIGARH,1999,Kharif     ,Rice,649.555,31898,56313
Uttar Pradesh,ALIGARH,2000,Kharif     ,Rice,502.332,34648,68335
Uttar Pradesh,ALIGARH,2001,Kharif     ,Rice,578.289,33654,65137
Uttar Pradesh,ALIGARH,2002,Kharif     ,Rice,395.821,26117,45992
Uttar Pradesh,ALIGARH,2004,Kharif     ,Rice,473.3,38381,86421
Uttar Pradesh,ALIGARH,2005,Kharif     ,Rice,706.1,36832,76868
Uttar Pradesh,ALIGARH,2006,Kharif     ,Rice,348.9,38447,79239
Uttar Pradesh,ALIGARH,2007,Kharif     ,Rice,419.3,47382,95096
Uttar Pradesh,ALIGARH,2008,Kharif     ,Rice,855.2,47544,102410
Uttar Pradesh,ALIGARH,2009,Kharif     ,Rice,252.7,66448,115088
Uttar Pradesh,ALIGARH,2010,Kharif     ,Rice,601.5,64485,131614
Uttar Pradesh,ALLAHABAD,1997,Kharif     ,Rice,670.729,142391,264382
Uttar Pradesh,ALLAHABAD,1998,Kharif     ,Rice,1090.962,187453,334437
Uttar Pradesh,ALLAHABAD,1999,Kharif     ,Rice,943.668,205329,431418
Uttar Pradesh,ALLAHABAD,2000,Kharif     ,Rice,819.878,210540,385279
Uttar Pradesh,ALLAHABAD,2001,Kharif     ,Rice,764.379,182098,364115
Uttar Pradesh,ALLAHABAD,2002,Kharif     ,Rice,687.314,165627,315023
Uttar Pradesh,ALLAHABAD,2004,Kharif     ,Rice,687.6,162912,291720
Uttar Pradesh,ALLAHABAD,2005,Kharif     ,Rice,753.3,187745,378494
Uttar Pradesh,ALLAHABAD,2006,Kharif     ,Rice,849.3,162136,342918
Uttar Pradesh,ALLAHABAD,2007,Kharif     ,Rice,901.7,165636,356449
Uttar Pradesh,ALLAHABAD,2008,Kharif     ,Rice,1221.7,185494,453347
Uttar Pradesh,ALLAHABAD,2009,Kharif     ,Rice,478.8,105361,228633
Uttar Pradesh,ALLAHABAD,2010,Kharif     ,Rice,550.2,141316,328560
Uttar Pradesh,AMBEDKAR NAGAR,1997,Kharif     ,Rice,773.753,110693,270417
Uttar Pradesh,AMBEDKAR NAGAR,1998,Kharif     ,Rice,717.796,110093,256380
Uttar Pradesh,AMBEDKAR NAGAR,1999,Kharif     ,Rice,624.871,111467,317373
Uttar Pradesh,AMBEDKAR NAGAR,2000,Kharif     ,Rice,580.68,116502,288186
Uttar Pradesh,AMBEDKAR NAGAR,2001,Kharif     ,Rice,670.496,122588,296503
Uttar Pradesh,AMBEDKAR NAGAR,2002,Kharif     ,Rice,712.012,113857,243408
Uttar Pradesh,AMBEDKAR NAGAR,2004,Kharif     ,Rice,1192.9,116438,233800
Uttar Pradesh,AMBEDKAR NAGAR,2005,Kharif     ,Rice,1311.5,114474,273020
Uttar Pradesh,AMBEDKAR NAGAR,2006,Kharif     ,Rice,457,113782,204580
Uttar Pradesh,AMBEDKAR NAGAR,2007,Kharif     ,Rice,591.3,113450,289411
Uttar Pradesh,AMBEDKAR NAGAR,2008,Kharif     ,Rice,1329.8,132870,358749
Uttar Pradesh,AMBEDKAR NAGAR,2009,Kharif     ,Rice,691.7,111508,288806
Uttar Pradesh,AMBEDKAR NAGAR,2010,Kharif     ,Rice,540.3,113002,298099
Uttar Pradesh,AURAIYA,1997,Kharif     ,Rice,646.38,41064,94537
Uttar Pradesh,AURAIYA,1998,Kharif     ,Rice,767.622,42018,109833
Uttar Pradesh,AURAIYA,1999,Kharif     ,Rice,1012.221,49516,121005
Uttar Pradesh,AURAIYA,2000,Kharif     ,Rice,594.053,48622,89219
Uttar Pradesh,AURAIYA,2001,Kharif     ,Rice,658.746,51471,125273
Uttar Pradesh,AURAIYA,2002,Kharif     ,Rice,531.882,36993,81678
Uttar Pradesh,AURAIYA,2004,Kharif     ,Rice,426.8,45897,129492
Uttar Pradesh,AURAIYA,2005,Kharif     ,Rice,260.6,42877,108007
Uttar Pradesh,AURAIYA,2006,Kharif     ,Rice,338.7,48919,135457
Uttar Pradesh,AURAIYA,2007,Kharif     ,Rice,292.5,44161,121045
Uttar Pradesh,AURAIYA,2008,Kharif     ,Rice,698.8,52031,159631
Uttar Pradesh,AURAIYA,2009,Kharif     ,Rice,487.4,35567,100406
Uttar Pradesh,AURAIYA,2010,Kharif     ,Rice,550.6,37124,99641
Uttar Pradesh,AZAMGARH,1997,Kharif     ,Rice,763.886,202707,419064
Uttar Pradesh,AZAMGARH,1998,Kharif     ,Rice,697.337,199011,346646
Uttar Pradesh,AZAMGARH,1999,Kharif     ,Rice,635.845,203833,445549
Uttar Pradesh,AZAMGARH,1999,Rabi     ,Rice,64.6,2,4
Uttar Pradesh,AZAMGARH,2000,Kharif     ,Rice,563.534,211031,390953
Uttar Pradesh,AZAMGARH,2001,Kharif     ,Rice,651.745,209614,433548
Uttar Pradesh,AZAMGARH,2002,Kharif     ,Rice,694.044,180384,303911
Uttar Pradesh,AZAMGARH,2004,Kharif     ,Rice,772.9,212127,187398
Uttar Pradesh,AZAMGARH,2005,Kharif     ,Rice,1057.1,201562,353338
Uttar Pradesh,AZAMGARH,2006,Kharif     ,Rice,1080.4,207566,304914
Uttar Pradesh,AZAMGARH,2007,Kharif     ,Rice,1440.6,215737,416372
Uttar Pradesh,AZAMGARH,2008,Kharif     ,Rice,932.7,213081,419343
Uttar Pradesh,AZAMGARH,2009,Kharif     ,Rice,738.4,190222,332128
Uttar Pradesh,AZAMGARH,2010,Kharif     ,Rice,827.1,203577,417536
Uttar Pradesh,AZAMGARH,2010,Rabi     ,Rice,18,1,2
Uttar Pradesh,BAGHPAT,1997,Kharif     ,Rice,546.998,3307,9518
Uttar Pradesh,BAGHPAT,1997,Rabi     ,Rice,87.737,4,12
Uttar Pradesh,BAGHPAT,1998,Kharif     ,Rice,641.388,4591,9200
Uttar Pradesh,BAGHPAT,1999,Kharif     ,Rice,314.891,5342,13777
Uttar Pradesh,BAGHPAT,2000,Kharif     ,Rice,528.636,5949,16013
